code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
300322,硕贝德,-1.467,8.06,7.95,8.33,7.88,8.18,9005333.0,2.43152,73219489.0,50.375,5.424,328117.6431,298509.012256
300321,同大股份,1.555,16.33,16.14,17.12,16.14,16.08,2362602.0,2.85537,39115329.0,43.757,2.4859999999999998,145010.4,135118.133442
300320,海达股份,-2.632,7.4,7.38,7.56,7.2,7.6,9042577.0,1.99634,66349862.0,27.851,4.293,390739.536,335188.61956
300319,麦捷科技,-0.778,6.38,6.38,6.4,6.24,6.43,2683738.0,0.56896,16958857.0,8.74,1.976,449354.83934,300940.650142
300318,博晖创新,-3.571,4.86,4.93,5.04,4.83,5.04,2230726.0,0.39153000000000004,10989010.0,167.586,2.76,399205.329984,276895.455696
300317,珈伟股份,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,16.553,2.095,1016651.98124,478260.64181
300316,晶盛机电,0.064,15.63,15.27,16.25,15.0,15.62,28221254.0,3.06442,442713836.0,67.957,4.481,1539439.46304,1439416.545633
300315,掌趣科技,-0.774,6.41,6.25,6.58,6.21,6.46,100408862.0,3.79957,643398744.0,35.611,2.036,1767873.425183,1693932.264999
300314,戴维医疗,-2.681,12.34,12.31,12.55,12.1,12.68,794200.0,0.41993,9780158.0,56.091,4.548,355392.0,233384.736824
300313,天山生物,-8.256,7.89,8.3,8.43,7.89,8.6,2513248.0,1.37979,20386954.0,-10.958,4.294,155711.350521,143713.616904
300312,邦讯技术,0.0,0.0,0.0,0.0,0.0,8.16,0.0,0.0,0.0,136.0,3.384,261152.64,149891.04
300311,任子行,-0.503,11.88,11.5,12.63,11.41,11.94,4275918.0,1.86975,51698768.0,47.52,4.6370000000000005,532141.682292,271683.49428
300310,宜通世纪,-3.247,8.64,8.75,8.85,8.55,8.93,5272072.0,0.90622,45858780.0,22.154,2.179,772401.904704,502647.597792
300309,吉艾科技,0.438,20.62,20.42,20.64,19.86,20.53,3327548.0,0.7808,67366593.0,-20.828,6.634,998061.748092,878771.119982
300308,中际旭创,0.644,59.37,57.22,60.0,57.22,58.99,1869615.0,0.87143,109944079.0,1187.4,6.657,2813289.341472,1273759.150788
300307,慈星股份,-2.603,7.11,7.12,7.29,7.0,7.3,4497401.0,0.56698,32079312.0,47.4,1.416,570222.0,563981.745681
300306,远方信息,-1.8,13.64,13.47,13.9,13.37,13.89,1067700.0,0.78768,14588112.0,37.889,2.024,392113.72442,184889.145628
300305,裕兴股份,-3.021,6.42,6.52,6.56,6.39,6.62,1271717.0,0.7782100000000001,8218902.0,25.68,1.301,186044.538,104912.366442
300304,云意电气,-3.661,5.79,5.8,5.99,5.7,6.01,9623180.0,1.14748,56112927.0,11.353,2.96,505056.615222,485571.074865
300303,聚飞光电,-1.618,3.04,3.01,3.15,2.98,3.09,13914705.0,1.36305,42537832.0,13.217,2.032,380022.416048,310339.709632
300302,同有科技,-5.045,8.47,8.74,8.93,8.46,8.92,4083595.0,1.6554600000000002,35392042.0,27.323,4.966,356815.722186,208933.165133
300301,长方集团,-1.296,5.33,5.25,5.45,5.11,5.4,1833500.0,0.35875,9739965.0,-63.604,1.9500000000000002,421127.973877,272406.64204
300300,汉鼎宇佑,-1.178,15.1,15.14,15.52,14.42,15.28,2836500.0,1.30099,42317973.0,167.778,3.125,693684.51116,329220.166
300299,富春股份,-2.953,7.56,7.59,7.73,7.42,7.79,6701844.0,1.5959400000000001,50565375.0,26.069,2.947,430922.98998,317467.724112
300298,三诺生物,-4.047,18.73,19.05,19.13,18.61,19.52,2498572.0,0.8093100000000001,47239357.0,51.869,5.72,829942.068787,578250.417182
300297,蓝盾股份,-1.033,8.62,8.5,8.87,8.47,8.71,6660716.0,0.9020100000000001,57631107.0,28.733,2.689,1013165.409248,636529.134802
300296,利亚德,-1.344,18.35,18.1,18.76,18.06,18.6,9163933.0,0.9395,168049403.0,21.092,5.976,3110785.678585,1789872.7625
300295,三六五网,-3.686,14.37,14.38,14.8,14.05,14.92,3237520.0,1.8322500000000002,46804222.0,25.661,2.5540000000000003,277335.252,253912.06578
300294,博雅生物,-4.408,30.58,31.2,32.3,29.87,31.99,2324511.0,0.71267,72341745.0,29.98,5.355,1226494.080658,997431.936314
300293,蓝英装备,-2.954,8.87,8.82,8.98,8.7,9.14,1078760.0,0.40326,9514333.0,147.833,3.464,239490.0,237280.114895
300292,吴通控股,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,43.615,2.7199999999999998,722840.219892,467821.426527
300291,华录百纳,0.478,10.5,10.15,10.56,9.97,10.45,7801497.0,1.3077,80500877.0,20.388,1.332,853084.2348,626412.6246
300290,荣科科技,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,66.865,3.083,216643.585448,182861.358796
300289,利德曼,0.964,8.38,8.02,8.46,8.01,8.3,3380916.0,1.05231,27964096.0,49.294,2.7279999999999998,355148.78693,269237.83141
300288,朗玛信息,-2.775,21.02,20.99,21.54,20.6,21.62,5072473.0,2.50057,106920772.0,84.08,5.255,710352.827004,426396.642354
300287,飞利信,-3.11,8.1,8.14,8.35,7.71,8.36,47782141.0,4.52289,384339049.0,32.4,2.029,1162571.78448,855726.35004
300286,安科瑞,-2.33,15.09,15.11,15.28,14.81,15.45,616541.0,0.55889,9281752.0,26.474,3.351,218196.873,166466.198148
300285,国瓷材料,-4.65,15.38,15.7,16.15,15.36,16.13,3801802.0,0.92649,59864878.0,34.178,5.023,920187.156396,631112.261812
300284,苏交科,-3.808,14.4,14.63,14.96,14.28,14.97,2595805.0,0.7401700000000001,37839356.0,21.111,2.337,832633.69824,505015.44912
300283,温州宏丰,-2.009,4.39,4.37,4.47,4.32,4.48,1534790.0,0.7385100000000001,6739072.0,73.167,3.23,181904.63265,91233.759225
300282,汇冠股份,0.574,17.52,17.3,17.74,17.28,17.42,1790160.0,0.9408700000000001,31254367.0,31.286,1.804,437189.940024,333348.412968
300281,金明精机,0.0,9.65,9.38,9.73,9.25,9.65,825210.0,0.56052,7892904.0,74.231,2.259,269507.503455,142068.891285
300280,南通锻压,0.0,0.0,0.0,0.0,0.0,33.03,0.0,0.0,0.0,1887.429,6.5969999999999995,422784.0,422784.0
300279,和晶科技,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,25.138,3.032,511793.87772,345223.25538
300278,华昌达,0.0,0.0,0.0,0.0,0.0,17.12,0.0,0.0,0.0,80.112,5.745,933114.321344,382501.40864
300277,海联讯,-10.028,9.69,9.69,10.2,9.69,10.77,25916141.0,7.75026,254276095.0,124.231,6.96,324615.0,324024.515625
300276,三丰智能,-3.515,11.53,11.5,11.88,11.2,11.95,2939660.0,1.47093,33914408.0,290.428,7.094,549921.668926,230428.247967
300275,梅安森,-3.642,12.7,12.51,13.07,12.49,13.18,2663500.0,2.22378,34005041.0,-30.238,3.843,208630.52,152112.218
300274,阳光电源,-4.952,13.82,14.01,14.33,13.49,14.54,21327620.0,2.01703,296351079.0,33.707,2.932,2001769.7852,1461292.36056
300273,和佳股份,0.0,0.0,0.0,0.0,0.0,7.63,0.0,0.0,0.0,69.364,2.516,601109.388488,429061.731658
300272,开能环保,-5.616,6.89,7.21,7.21,6.81,7.3,1055921.0,0.44537000000000004,7446226.0,25.331,2.91,274349.900448,163355.669373
300271,华宇软件,-4.003,15.35,15.75,16.29,15.18,15.99,17643479.0,3.5595499999999998,279367055.0,35.698,3.657,1167633.421865,760848.063685
300270,中威电子,-1.292,12.99,12.97,13.0,12.21,13.16,4001066.0,2.65667,50844983.0,81.188,5.294,353981.397,195635.59623
300269,联建光电,2.267,11.28,10.51,11.44,10.36,11.03,10236192.0,2.86959,113107208.0,16.17,1.293,692037.487608,402372.154584
300268,佳沃股份,-5.965,13.4,13.9,14.77,13.4,14.25,9480555.0,9.63478,133925257.0,304.545,8.838,179560.0,131855.03654
300267,尔康制药,-4.128,5.11,5.19,5.25,5.03,5.33,28776517.0,2.47529,147704225.0,10.22,1.861,1053991.08857,594064.028054
300266,兴源环境,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,54.027,6.155,2084865.121962,1910361.965188
300265,通光线缆,-2.023,6.78,6.5,6.9,6.5,6.92,1540600.0,0.45748000000000005,10366425.0,18.324,2.317,228825.0,228323.05965
300264,佳创视讯,1.733,5.87,5.7,5.92,5.62,5.77,2941256.0,0.92378,17087265.0,195.667,4.109,242489.7,186896.599428
300263,隆华节能,0.926,5.45,5.23,5.48,5.2,5.4,12721790.0,2.46972,68430940.0,315.029,1.959,480733.22068,280735.20615
300262,巴安水务,-2.515,8.14,8.21,8.4,8.07,8.35,3837583.0,0.8420200000000001,31479990.0,22.643,2.48,545691.191386,370989.515864
300261,雅本化学,-0.666,7.46,7.32,7.48,7.2,7.51,2032827.0,0.4041,14881099.0,245.395,3.847,479085.910244,375275.366394
300260,新莱应材,-1.223,10.5,10.54,10.54,10.08,10.63,635104.0,0.63575,6554323.0,86.207,3.201,212037.0,104893.45335
300259,新天科技,-1.657,8.31,8.31,8.42,8.2,8.45,1411792.0,0.42894000000000004,11749545.0,37.773,2.479,444078.074211,273514.241418
300258,精锻科技,-1.529,14.17,14.1,14.39,13.91,14.39,2132437.0,0.5691700000000001,30169020.0,30.098,3.59,573885.0,530885.471844
300257,开山股份,-9.905,14.28,15.3,15.72,14.27,15.85,7506937.0,0.91627,110030263.0,119.0,3.6550000000000002,1225224.0,1169948.096352
300256,星星科技,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,25.518,1.117,376120.682418,229235.890311
300255,常山药业,1.689,6.02,5.82,6.05,5.74,5.92,6179492.0,1.01346,36240689.0,30.1,2.398,562850.060556,367064.600322
300254,仟源医药,-1.595,8.02,7.9,8.09,7.76,8.15,1345204.0,0.8904900000000001,10669344.0,55.425,2.032,167063.016,121152.420136
300253,卫宁健康,-7.101,7.85,8.2,8.38,7.61,8.45,55874087.0,4.8724,440293848.0,12.241,5.07,1261959.857375,900195.33525
300252,金信诺,-4.149,11.32,11.46,11.8,11.15,11.81,6288073.0,2.11447,71918243.0,24.085,2.193,503133.800416,336636.890384
300251,光线传媒,-10.032,11.3,12.02,12.21,11.3,12.56,100051866.0,3.63557,1171829329.0,45.2,4.542,3314977.52816,3109790.61283
300250,初灵信息,-2.543,11.88,11.81,12.11,11.6,12.19,1367654.0,1.08949,16206962.0,19.8,1.6560000000000001,275935.816728,149132.024316
300249,依米康,-3.21,6.03,6.05,6.15,5.8,6.23,2701861.0,0.8930400000000001,16217094.0,47.781,3.868,269011.285002,182434.84002
300248,新开普,-5.888,10.07,10.25,10.56,9.98,10.7,4374693.0,2.14111,44694417.0,35.964,2.565,326746.829507,205749.224944
300247,乐金健康,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,38.917,1.5899999999999999,375721.260171,269530.32491
300246,宝莱特,-3.614,15.2,15.35,15.53,14.88,15.77,1103999.0,1.02456,16793327.0,33.043,4.381,222053.76,163785.8748
300245,天玑科技,-5.288,11.82,12.13,12.32,11.68,12.48,1693124.0,0.8235100000000001,20273803.0,53.727,4.1370000000000005,374070.486726,243017.965992
300244,迪安诊断,-3.125,18.29,18.33,18.71,17.91,18.88,5318376.0,1.55474,97461955.0,38.104,4.322,1007832.869537,625655.908429
300243,瑞丰高材,-1.702,9.82,9.75,9.85,9.55,9.99,362151.0,0.22248,3519650.0,109.111,4.038,203141.029344,159851.204194
300242,明家联合,-2.177,6.74,6.7,6.83,6.57,6.89,3480216.0,0.69647,23303595.0,23.241,1.889,428888.431216,336795.505704
300241,瑞丰光电,-6.509,15.8,16.9,16.9,15.35,16.9,4931492.0,2.69335,78550915.0,69.85,3.9050000000000002,436869.38854,289296.48004
300240,飞力达,0.0,0.0,0.0,0.0,0.0,10.96,0.0,0.0,0.0,60.889,3.775,400653.486,400254.446648
300239,东宝生物,-2.161,4.98,4.99,5.05,4.92,5.09,1514938.0,0.34049,7563145.0,119.424,3.175,229515.305784,221573.27997
300238,冠昊生物,0.0,0.0,0.0,0.0,0.0,18.92,0.0,0.0,0.0,72.769,3.518,501674.586292,343285.944408
300237,美晨生态,0.0,0.0,0.0,0.0,0.0,12.05,0.0,0.0,0.0,21.909,3.285,972751.31973,753835.616215
300236,上海新阳,1.468,24.89,23.61,26.0,23.58,24.53,5288071.0,2.98108,132619978.0,88.893,3.763,482283.434616,441518.328782
300235,方直科技,-3.102,9.37,9.42,9.48,8.88,9.67,1554911.0,1.61131,14420671.0,78.083,2.668,157257.73133,90420.562779
300234,开尔新材,-3.531,7.65,7.79,7.98,7.55,7.93,1678189.0,1.10152,13015567.0,76.5,2.208,221493.95982,116549.09793
300233,金城医药,0.0,0.0,0.0,0.0,0.0,16.88,0.0,0.0,0.0,26.794,1.77,663640.977744,391664.319
300232,洲明科技,-0.296,13.47,13.22,13.9,13.19,13.51,4046359.0,1.0859,54834021.0,46.448,4.945,854970.271335,501930.192135
300231,银信科技,-4.118,9.08,9.07,9.34,8.9,9.47,9739576.0,3.6469300000000002,88980321.0,25.862,4.465,310998.6714,242492.557504
300230,永利股份,-6.639,11.11,11.51,11.71,11.04,11.9,8729165.0,3.4684,99745265.0,16.236,1.899,503780.506911,279612.994793
300229,拓尔思,-0.083,12.09,11.62,12.35,11.61,12.1,5118300.0,1.14682,61569108.0,41.108,3.325,569691.132114,539581.766919
300228,富瑞特装,-6.283,8.8,9.05,9.19,8.7,9.39,6625205.0,1.6513300000000002,59201366.0,-13.968,2.338,417036.48096,353058.80896
300227,光韵达,-1.927,17.3,17.4,17.4,16.36,17.64,1346400.0,1.34813,23021644.0,146.735,3.705,256590.40296,172778.25898
300226,上海钢联,-1.6,51.66,48.8,54.51,48.8,52.5,12837599.0,8.51509,671709923.0,368.474,15.223,822573.3978,778841.652834
300225,金力泰,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0,0.0,73.49,5.845,515022.3,512491.65426
300224,正海磁材,-3.808,6.82,6.95,6.95,6.5,7.09,4807193.0,0.6539100000000001,32697601.0,17.947,1.982,569549.358202,501371.695066
300223,北京君正,-3.795,23.83,23.5,24.75,23.35,24.77,6063617.0,6.123,145926812.0,562.028,3.559,397797.533349,235988.735449
300222,科大智能,-3.474,18.06,18.03,18.55,17.8,18.71,4867344.0,1.50627,88069298.0,41.045,3.314,1318055.743536,583590.54201
300221,银禧科技,-2.31,14.38,14.39,14.59,13.75,14.72,2886573.0,0.71609,40848100.0,37.842,3.364,727180.01986,579659.236562
300220,金运激光,-1.384,12.11,11.99,12.2,11.69,12.28,1994900.0,1.5969600000000002,23934063.0,226.779,5.102,152586.0,151276.803643
300219,鸿利智汇,1.06,10.49,10.04,10.7,10.04,10.38,5397075.0,1.007,55878029.0,49.952,2.876,747853.455542,562218.408362
300218,安利股份,-1.944,7.06,7.13,7.13,6.91,7.2,557319.0,0.25769000000000003,3917203.0,26.245,1.554,153192.822,152691.134164
300217,东方电热,-4.286,2.68,2.74,2.75,2.66,2.8,12161462.0,1.36332,32946446.0,74.444,1.838,341296.313208,239069.580364
300216,千山药机,1.844,9.94,9.25,10.27,8.95,9.76,76756546.0,27.25452,740183079.0,17.439,2.96,359266.31048,279938.900962
300215,电科院,-2.469,7.11,7.07,7.19,6.9,7.29,3774599.0,0.63216,26680750.0,71.1,2.7720000000000002,539167.288257,424534.055832
300214,日科化学,-2.053,4.77,4.75,4.87,4.7,4.87,6944123.0,2.27889,33233872.0,23.85,1.293,203112.616878,145348.951491
300213,佳讯飞鸿,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,15.513,1.923,359930.46353,222097.99018
300212,易华录,-2.488,29.4,29.54,30.97,28.45,30.15,18044551.0,5.91574,538348027.0,77.044,4.198,1087171.30158,896776.3224
300211,亿通科技,-3.74,5.92,6.1,6.1,5.75,6.15,1498750.0,0.8070700000000001,8898445.0,473.6,3.577,179184.176016,109936.091936
300210,森远股份,-4.102,4.91,5.05,5.05,4.89,5.12,2661120.0,0.7558300000000001,13180803.0,17.536,1.843,237751.996923,172871.293748
300209,天泽信息,0.0,0.0,0.0,0.0,0.0,14.85,0.0,0.0,0.0,41.25,2.127,433801.63926,361708.53642
300208,恒顺众昇,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,33.03,4.409,834422.25,631120.90218
300207,欣旺达,-2.453,8.75,8.7,8.95,8.55,8.97,10770161.0,0.9537500000000001,94142094.0,24.306,4.281,1130423.4375,988084.25275
300206,理邦仪器,-3.687,6.27,6.43,6.49,6.2,6.51,2151650.0,0.626,13635093.0,139.333,2.926,366795.0,215510.06994
300205,天喻信息,-5.039,7.35,7.57,7.57,7.07,7.74,6325264.0,1.48705,46492863.0,159.091,2.6630000000000003,316091.16,312637.3362
300204,舒泰神,-2.619,11.9,11.94,12.15,11.68,12.22,1517711.0,0.32535000000000003,18103421.0,22.037,2.875,568596.58226,555126.16425
300203,聚光科技,-4.8,23.8,24.26,24.86,23.6,25.0,7879843.0,1.74465,190963756.0,26.444,3.564,1076991.412,1074945.802
300202,聚龙股份,-0.108,18.48,18.23,18.5,17.8,18.5,1854015.0,0.44033000000000005,33819306.0,32.421,5.8629999999999995,1015483.392,778107.94908
300201,海伦哲,-3.757,5.38,5.51,5.52,5.3,5.59,4930704.0,0.56808,26682454.0,60.449,3.891,560061.361962,466961.531506
300200,高盟新材,-3.62,7.72,7.65,7.9,7.52,8.01,1561305.0,0.76792,12056962.0,28.593,1.3780000000000001,201222.704012,156959.173824
300199,翰宇药业,-1.725,13.67,13.7,13.92,13.41,13.91,3858144.0,0.6869000000000001,52781564.0,41.424,3.409,1277724.70218,767804.001371
300198,纳川股份,0.0,0.0,0.0,0.0,0.0,5.99,0.0,0.0,0.0,94.629,3.832,617897.57546,468200.604331
300197,铁汉生态,-2.442,9.59,9.51,9.76,9.45,9.83,12848072.0,1.29629,123565764.0,27.4,2.6710000000000003,1457347.816785,950506.601156
300196,长海股份,-2.578,10.58,10.51,10.77,10.4,10.86,2543000.0,0.97313,26816739.0,8.138,1.8940000000000001,449116.848408,276479.281176
300195,长荣股份,-0.927,13.9,13.86,13.92,13.51,14.03,1756016.0,0.8455600000000001,24176679.0,34.75,1.513,602542.2457,288666.69042
300194,福安药业,-4.0,5.04,5.15,5.19,5.03,5.25,4023671.0,0.68727,20500755.0,7.412,1.46,599615.040528,295069.979232
300193,佳士科技,-0.842,7.07,6.98,7.17,6.85,7.13,5185086.0,1.1381700000000001,36688561.0,24.379,1.577,358666.104146,322084.222397
300192,科斯伍德,-2.591,7.52,7.51,7.91,7.21,7.72,5717281.0,3.27788,43509923.0,50.133,2.545,182397.6,131163.84
300191,潜能恒信,-9.045,18.2,19.44,19.44,18.02,20.01,3526602.0,1.70351,65586888.0,455.0,5.058,582400.0,376776.4
300190,维尔利,-1.915,9.73,9.71,9.82,9.5,9.92,2201800.0,0.55557,21326234.0,40.542,1.23,440073.213538,385610.741166
300189,神农基因,-2.941,3.3,3.31,3.37,3.27,3.4,6451401.0,0.7308500000000001,21362055.0,198.795,2.384,337920.0,291300.08886
300188,美亚柏科,-1.586,19.86,19.8,20.55,19.5,20.18,11562947.0,3.76716,232145945.0,52.263,5.092,987102.982116,609584.027628
300187,永清环保,-2.595,9.76,9.99,9.99,9.65,10.02,1465500.0,0.2456,14300683.0,44.364,4.086,632965.55816,582386.883072
300185,通裕重工,-3.153,2.15,2.19,2.19,2.12,2.22,24406853.0,0.8903000000000001,52853778.0,43.0,1.404,702564.94452,589407.3812
300184,力源信息,-1.927,10.18,10.07,10.5,9.96,10.38,6505670.0,2.15831,66398315.0,83.374,1.611,670044.957272,306849.890572
300183,东软载波,-2.701,13.33,13.21,13.54,13.04,13.7,6602509.0,2.50561,87677054.0,16.949,2.325,626923.039381,351257.106431
300182,捷成股份,-3.614,8.8,8.8,9.07,8.41,9.13,36525661.0,2.62648,319018954.0,22.698,2.373,2265965.51016,1223790.40872
300181,佐力药业,-2.618,5.58,5.63,5.69,5.51,5.73,4932011.0,1.24233,27530086.0,46.5,2.496,339612.665184,221523.502392
300180,华峰超纤,-0.086,23.18,23.05,23.19,20.88,23.2,3394493.0,0.8934200000000001,75081679.0,105.364,3.04,1462703.986802,880705.122534
300179,四方达,-4.211,5.46,5.53,5.62,5.28,5.7,4278429.0,1.31787,23485372.0,88.35,3.229,260664.4131,177258.034044
300178,腾邦国际,-0.556,12.52,12.06,12.52,11.87,12.59,3344003.0,0.6289800000000001,40800142.0,37.882,2.993,771868.382836,665628.026056
300177,中海达,-3.719,9.06,9.19,9.29,9.03,9.41,2054512.0,0.6486400000000001,18790487.0,209.722,2.477,404962.621566,286968.029124
300176,鸿特精密,0.0,120.87,119.01,120.98,116.13,120.87,676529.0,0.6324000000000001,80518227.0,258.767,14.459,1296693.36,1293052.066641
300175,朗源股份,-5.21,5.64,5.68,5.82,5.55,5.95,6751200.0,1.46253,38501284.0,94.0,3.391,265531.2,260348.19792
300174,元力股份,-0.312,28.78,28.88,28.88,27.9,28.87,241780.0,0.10982000000000001,6818191.0,91.978,12.637,704534.4,633615.748568
300173,智慧松德,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,60.769,2.769,463082.59737,306019.35962
300172,中电环保,-2.77,6.67,6.69,6.77,6.59,6.86,2103346.0,0.6125600000000001,14056067.0,30.318,2.909,338169.0,229029.200705
300171,东富龙,-2.054,7.63,7.63,7.72,7.5,7.79,1832351.0,0.54878,13929177.0,20.622,1.612,479421.16152,254761.698065
300170,汉得信息,-1.591,11.75,11.59,12.25,11.51,11.94,26201191.0,3.9457,311318104.0,41.964,4.39,1003343.767075,780252.352125
300169,天晟新材,-1.736,5.66,5.75,5.81,5.56,5.76,2218539.0,0.86148,12502758.0,101.434,1.471,184507.13644,145760.183516
300168,万达信息,-5.01,13.65,14.0,14.45,13.3,14.37,25896131.0,2.56402,362435105.0,58.259,5.974,1407427.80633,1378625.63475
300167,迪威迅,0.0,0.0,0.0,0.0,0.0,9.89,0.0,0.0,0.0,101.021,4.267,296937.36,296887.91
300166,东方国信,2.224,12.87,12.1,13.02,11.99,12.59,22993993.0,2.85126,292463777.0,24.283,3.281,1351310.72076,1037903.062482
300165,天瑞仪器,-0.693,5.73,5.68,5.92,5.55,5.77,5226084.0,1.71691,30157141.0,47.75,1.6840000000000002,264588.48,174415.247103
300164,通源石油,-8.199,5.71,6.05,6.06,5.64,6.22,8167414.0,2.61634,47662730.0,114.2,1.643,256528.692789,178248.966078
300163,先锋新材,-3.734,4.64,4.61,4.75,4.48,4.82,11667693.0,3.53627,54165133.0,33.143,3.037,219936.0,153093.733424
300162,雷曼股份,-0.913,6.51,6.45,6.57,6.31,6.57,2325428.0,1.0618400000000001,14973452.0,72.333,2.069,227531.02953,142568.863941
300161,华中数控,-1.714,13.19,13.04,13.28,12.83,13.42,2098241.0,1.26854,27431592.0,164.875,2.037,227911.575653,218170.925528
300160,秀强股份,-3.578,5.66,5.71,5.85,5.57,5.87,4872580.0,0.82254,27817928.0,28.3,2.528,338332.16,335287.710524
300159,新研股份,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,61.176,2.5620000000000003,1549974.61008,989036.28928
300158,振东制药,-4.176,13.08,13.28,13.59,12.71,13.65,8573597.0,2.09702,113502125.0,23.534,1.237,679498.58364,534772.671264
300157,恒泰艾普,-10.052,6.98,6.98,7.17,6.98,7.76,45624902.0,7.43613,319008965.0,53.692,1.303,497514.91184,428263.095214
300156,神雾环保,0.0,0.0,0.0,0.0,0.0,13.49,0.0,0.0,0.0,19.271,4.394,1362522.935835,973708.2
300155,安居宝,9.98,5.51,5.1,5.51,5.01,5.01,24906169.0,8.96549,134751494.0,183.667,2.6310000000000002,299397.201702,153068.115172
300154,瑞凌股份,-2.422,5.64,5.65,5.75,5.55,5.78,1830407.0,0.58294,10353029.0,35.25,1.631,256755.36,177092.4186
300153,科泰电源,-3.761,8.7,8.83,8.98,8.55,9.04,2183400.0,0.68325,19217549.0,58.0,2.895,278400.0,278019.44547
300152,科融环境,-5.556,3.91,4.0,4.14,3.83,4.14,33391019.0,4.68449,132804251.0,-21.722,2.037,278704.8,278704.8
300151,昌红科技,9.93,6.31,6.1,6.31,5.7,5.74,7921870.0,2.7599400000000003,49184299.0,105.167,3.863,317077.5,181116.122455
300150,世纪瑞尔,0.651,4.64,4.54,4.76,4.45,4.61,4990320.0,1.12658,23132565.0,27.294,1.683,271489.208592,205534.772608
300149,量子高科,-1.997,13.74,13.58,13.95,13.41,14.02,2935500.0,0.72455,40048389.0,91.6,7.236,579965.4,556670.437746
300148,天舟文化,1.418,7.87,7.7,8.01,7.5,7.76,16873183.0,2.22831,131169597.0,17.886,1.554,664963.409002,595931.071254
300147,香雪制药,0.359,8.39,8.16,8.39,8.01,8.36,5041021.0,0.7633300000000001,41455048.0,83.9,1.601,554978.645065,554074.760161
